paperId,year,publicationDate,word_count,nonpunct_dependency_count,det_pobj_count,det_non_pobj_count,det_total_count,prep_count,pobj_count,amod_count,compound_count,prepositional_modifier_count,prenominal_modifier_count,det_pobj_per_1k_words,det_non_pobj_per_1k_words,det_total_per_1k_words,prepositional_modifier_per_1k_words,prenominal_modifier_per_1k_words,det_pobj_share_of_det,prepositional_modifier_role_prop,prenominal_modifier_role_prop,prenominal_to_prepositional_ratio
1612.08062v1,2016,2016-12-23,7.0,7,1,0,1,1,1,1,1,2,2,142.85714285714286,0.0,142.85714285714286,285.7142857142857,285.7142857142857,1.0,0.2857142857142857,0.2857142857142857,1.0
1612.07938v1,2016,2016-12-23,10.0,10,0,0,0,1,1,0,5,2,5,0.0,0.0,0.0,200.0,500.0,0.0,0.2,0.5,2.5
1612.07439v1,2016,2016-12-22,10.0,10,0,0,0,2,2,1,3,4,4,0.0,0.0,0.0,400.0,400.0,0.0,0.4,0.4,1.0
1612.07801v1,2016,2016-12-22,16.0,19,0,0,0,1,1,4,3,2,7,0.0,0.0,0.0,125.0,437.5,0.0,0.10526315789473684,0.3684210526315789,3.5
1612.07034v1,2016,2016-12-21,7.0,8,0,0,0,1,0,5,0,1,5,0.0,0.0,0.0,142.85714285714286,714.2857142857143,0.0,0.125,0.625,5.0
1612.06930v1,2016,2016-12-21,9.0,9,0,1,1,1,1,0,3,2,3,0.0,111.1111111111111,111.1111111111111,222.2222222222222,333.3333333333333,0.0,0.2222222222222222,0.3333333333333333,1.5
1612.06887v5,2016,2016-12-20,19.0,19,1,1,2,3,3,3,3,6,6,52.63157894736842,52.63157894736842,105.26315789473684,315.7894736842105,315.7894736842105,0.5,0.3157894736842105,0.3157894736842105,1.0
1612.06833v2,2016,2016-12-20,10.0,10,0,1,1,1,1,3,2,2,5,0.0,100.0,100.0,200.0,500.0,0.0,0.2,0.5,2.5
1612.06747v4,2016,2016-12-20,7.0,7,0,1,1,0,0,2,0,0,2,0.0,142.85714285714286,142.85714285714286,0.0,285.7142857142857,0.0,0.0,0.2857142857142857,
1612.06746v1,2016,2016-12-20,10.0,10,1,0,1,2,2,1,1,4,2,100.0,0.0,100.0,400.0,200.0,1.0,0.4,0.2,0.5
1612.06738v1,2016,2016-12-20,11.0,11,0,0,0,2,2,2,4,4,6,0.0,0.0,0.0,363.6363636363636,545.4545454545454,0.0,0.36363636363636365,0.5454545454545454,1.5
1612.06589v1,2016,2016-12-20,12.0,12,0,1,1,2,1,1,4,3,5,0.0,83.33333333333333,83.33333333333333,250.0,416.6666666666667,0.0,0.25,0.4166666666666667,1.6666666666666667
1612.06468v3,2016,2016-12-20,5.0,5,0,0,0,1,1,1,1,2,2,0.0,0.0,0.0,400.0,400.0,0.0,0.4,0.4,1.0
1612.06451v1,2016,2016-12-19,14.0,16,2,0,2,4,3,1,2,7,3,142.85714285714286,0.0,142.85714285714286,500.0,214.28571428571428,1.0,0.4375,0.1875,0.42857142857142855
1612.05855v1,2016,2016-12-18,15.0,15,1,1,2,1,1,1,1,2,2,66.66666666666667,66.66666666666667,133.33333333333334,133.33333333333334,133.33333333333334,0.5,0.13333333333333333,0.13333333333333333,1.0
1612.05852v1,2016,2016-12-18,7.0,6,0,0,0,2,2,0,1,4,1,0.0,0.0,0.0,571.4285714285714,142.85714285714286,0.0,0.6666666666666666,0.16666666666666666,0.25
1612.05844v1,2016,2016-12-18,7.0,7,0,0,0,1,1,1,0,2,1,0.0,0.0,0.0,285.7142857142857,142.85714285714286,0.0,0.2857142857142857,0.14285714285714285,0.5
1612.05229v1,2016,2016-12-15,8.0,8,0,0,0,0,0,3,0,0,3,0.0,0.0,0.0,0.0,375.0,0.0,0.0,0.375,
1612.05226v2,2016,2016-12-15,9.0,9,0,0,0,2,2,2,2,4,4,0.0,0.0,0.0,444.4444444444444,444.4444444444444,0.0,0.4444444444444444,0.4444444444444444,1.0
1612.05198v8,2016,2016-12-15,12.0,12,1,1,2,3,3,2,1,6,3,83.33333333333333,83.33333333333333,166.66666666666666,500.0,250.0,0.5,0.5,0.25,0.5
1612.05021v1,2016,2016-12-15,13.0,13,0,0,0,2,2,4,2,4,6,0.0,0.0,0.0,307.69230769230774,461.53846153846155,0.0,0.3076923076923077,0.46153846153846156,1.5
1612.04838v1,2016,2016-12-14,8.0,8,1,1,2,1,1,3,0,2,3,125.0,125.0,250.0,250.0,375.0,0.5,0.25,0.375,1.5
1701.03161v2,2016,2016-12-14,9.0,10,0,1,1,1,0,1,1,1,2,0.0,111.1111111111111,111.1111111111111,111.1111111111111,222.2222222222222,0.0,0.1,0.2,2.0
1612.04710v2,2016,2016-12-14,15.0,15,0,0,0,3,3,5,3,6,8,0.0,0.0,0.0,400.0,533.3333333333334,0.0,0.4,0.5333333333333333,1.3333333333333333
1612.04555v1,2016,2016-12-14,7.0,7,0,0,0,0,0,2,2,0,4,0.0,0.0,0.0,0.0,571.4285714285714,0.0,0.0,0.5714285714285714,
1612.04535v2,2016,2016-12-14,18.0,18,1,1,2,3,4,2,2,7,4,55.55555555555555,55.55555555555555,111.1111111111111,388.8888888888889,222.2222222222222,0.5,0.3888888888888889,0.2222222222222222,0.5714285714285714
1612.04345v2,2016,2016-12-13,10.0,10,0,0,0,2,2,2,2,4,4,0.0,0.0,0.0,400.0,400.0,0.0,0.4,0.4,1.0
1612.04174v2,2016,2016-12-13,13.0,13,0,1,1,2,2,3,1,4,4,0.0,76.92307692307693,76.92307692307693,307.69230769230774,307.69230769230774,0.0,0.3076923076923077,0.3076923076923077,1.0
1612.04091v1,2016,2016-12-13,15.0,15,1,0,1,2,2,0,6,4,6,66.66666666666667,0.0,66.66666666666667,266.6666666666667,400.0,1.0,0.26666666666666666,0.4,1.5
1612.04074v1,2016,2016-12-13,9.0,9,0,0,0,1,1,2,1,2,3,0.0,0.0,0.0,222.2222222222222,333.3333333333333,0.0,0.2222222222222222,0.3333333333333333,1.5
1701.02373v2,2016,2016-12-12,9.0,9,1,0,1,2,2,2,1,4,3,111.1111111111111,0.0,111.1111111111111,444.4444444444444,333.3333333333333,1.0,0.4444444444444444,0.3333333333333333,0.75
1612.03561v1,2016,2016-12-12,12.0,12,0,1,1,1,1,4,1,2,5,0.0,83.33333333333333,83.33333333333333,166.66666666666666,416.6666666666667,0.0,0.16666666666666666,0.4166666666666667,2.5
1612.03554v4,2016,2016-12-12,11.0,11,1,1,2,1,1,1,2,2,3,90.9090909090909,90.9090909090909,181.8181818181818,181.8181818181818,272.7272727272727,0.5,0.18181818181818182,0.2727272727272727,1.5
1612.03373v1,2016,2016-12-11,14.0,15,0,1,1,2,2,3,4,4,7,0.0,71.42857142857143,71.42857142857143,285.7142857142857,500.0,0.0,0.26666666666666666,0.4666666666666667,1.75
1612.09219v1,2016,2016-12-11,11.0,11,0,1,1,1,1,2,1,2,3,0.0,90.9090909090909,90.9090909090909,181.8181818181818,272.7272727272727,0.0,0.18181818181818182,0.2727272727272727,1.5
1612.03278v1,2016,2016-12-10,12.0,12,0,0,0,1,1,2,3,2,5,0.0,0.0,0.0,166.66666666666666,416.6666666666667,0.0,0.16666666666666666,0.4166666666666667,2.5
1701.03162v1,2016,2016-12-10,6.0,6,0,0,0,0,0,1,3,0,4,0.0,0.0,0.0,0.0,666.6666666666666,0.0,0.0,0.6666666666666666,
1612.03073v2,2016,2016-12-09,9.0,10,0,0,0,2,2,3,0,4,3,0.0,0.0,0.0,444.4444444444444,333.3333333333333,0.0,0.4,0.3,0.75
1612.02812v1,2016,2016-12-08,8.0,8,0,0,0,1,0,0,1,1,1,0.0,0.0,0.0,125.0,125.0,0.0,0.125,0.125,1.0
1612.02705v3,2016,2016-12-08,6.0,6,0,1,1,0,0,0,4,0,4,0.0,166.66666666666666,166.66666666666666,0.0,666.6666666666666,0.0,0.0,0.6666666666666666,
1612.02527v4,2016,2016-12-08,9.0,9,0,1,1,2,2,0,0,4,0,0.0,111.1111111111111,111.1111111111111,444.4444444444444,0.0,0.0,0.4444444444444444,0.0,0.0
1612.02490v1,2016,2016-12-07,9.0,9,0,0,0,1,1,1,4,2,5,0.0,0.0,0.0,222.2222222222222,555.5555555555555,0.0,0.2222222222222222,0.5555555555555556,2.5
1612.02460v2,2016,2016-12-07,9.0,9,0,0,0,1,1,1,3,2,4,0.0,0.0,0.0,222.2222222222222,444.4444444444444,0.0,0.2222222222222222,0.4444444444444444,2.0
1612.02382v1,2016,2016-12-07,12.0,12,0,1,1,1,1,2,3,2,5,0.0,83.33333333333333,83.33333333333333,166.66666666666666,416.6666666666667,0.0,0.16666666666666666,0.4166666666666667,2.5
1612.02300v1,2016,2016-12-07,15.0,15,0,0,0,3,3,2,4,6,6,0.0,0.0,0.0,400.0,400.0,0.0,0.4,0.4,1.0
1612.02195v3,2016,2016-12-07,9.0,9,0,0,0,2,2,3,1,4,4,0.0,0.0,0.0,444.4444444444444,444.4444444444444,0.0,0.4444444444444444,0.4444444444444444,1.0
1612.02189v1,2016,2016-12-07,13.0,13,0,0,0,2,2,2,0,4,2,0.0,0.0,0.0,307.69230769230774,153.84615384615387,0.0,0.3076923076923077,0.15384615384615385,0.5
1612.02130v2,2016,2016-12-07,8.0,8,0,0,0,1,1,1,3,2,4,0.0,0.0,0.0,250.0,500.0,0.0,0.25,0.5,2.0
1612.02024v5,2016,2016-12-06,7.0,7,0,0,0,1,1,1,0,2,1,0.0,0.0,0.0,285.7142857142857,142.85714285714286,0.0,0.2857142857142857,0.14285714285714285,0.5
1612.02023v3,2016,2016-12-06,9.0,10,0,0,0,2,2,4,1,4,5,0.0,0.0,0.0,444.4444444444444,555.5555555555555,0.0,0.4,0.5,1.25
1612.01791v1,2016,2016-12-06,19.0,19,1,0,1,3,3,2,3,6,5,52.63157894736842,0.0,52.63157894736842,315.7894736842105,263.1578947368421,1.0,0.3157894736842105,0.2631578947368421,0.8333333333333334
1612.01773v2,2016,2016-12-06,9.0,9,0,0,0,2,2,2,1,4,3,0.0,0.0,0.0,444.4444444444444,333.3333333333333,0.0,0.4444444444444444,0.3333333333333333,0.75
1612.01403v2,2016,2016-12-05,9.0,9,0,0,0,2,2,2,2,4,4,0.0,0.0,0.0,444.4444444444444,444.4444444444444,0.0,0.4444444444444444,0.4444444444444444,1.0
1612.01316v1,2016,2016-12-05,5.0,5,0,0,0,1,1,2,0,2,2,0.0,0.0,0.0,400.0,400.0,0.0,0.4,0.4,1.0
1612.01089v1,2016,2016-12-04,14.0,14,0,1,1,3,3,4,1,6,5,0.0,71.42857142857143,71.42857142857143,428.57142857142856,357.14285714285717,0.0,0.42857142857142855,0.35714285714285715,0.8333333333333334
1612.01055v1,2016,2016-12-04,8.0,8,0,0,0,1,1,1,1,2,2,0.0,0.0,0.0,250.0,250.0,0.0,0.25,0.25,1.0
1612.01014v1,2016,2016-12-03,9.0,9,0,0,0,1,1,1,4,2,5,0.0,0.0,0.0,222.2222222222222,555.5555555555555,0.0,0.2222222222222222,0.5555555555555556,2.5
1612.00778v2,2016,2016-12-02,7.0,7,0,1,1,1,1,1,0,2,1,0.0,142.85714285714286,142.85714285714286,285.7142857142857,142.85714285714286,0.0,0.2857142857142857,0.14285714285714285,0.5
1612.01454v2,2016,2016-12-02,12.0,12,1,0,1,1,1,3,3,2,6,83.33333333333333,0.0,83.33333333333333,166.66666666666666,500.0,1.0,0.16666666666666666,0.5,3.0
1612.00690v2,2016,2016-12-02,12.0,12,0,1,1,3,3,2,2,6,4,0.0,83.33333333333333,83.33333333333333,500.0,333.3333333333333,0.0,0.5,0.3333333333333333,0.6666666666666666
1612.00667v3,2016,2016-12-02,14.0,14,0,0,0,2,2,3,3,4,6,0.0,0.0,0.0,285.7142857142857,428.57142857142856,0.0,0.2857142857142857,0.42857142857142855,1.5
1612.00664v1,2016,2016-12-02,15.0,16,1,1,2,2,2,3,4,4,7,66.66666666666667,66.66666666666667,133.33333333333334,266.6666666666667,466.6666666666667,0.5,0.25,0.4375,1.75
1612.00585v1,2016,2016-12-02,14.0,14,1,0,1,2,2,1,2,4,3,71.42857142857143,0.0,71.42857142857143,285.7142857142857,214.28571428571428,1.0,0.2857142857142857,0.21428571428571427,0.75
1612.00840v1,2016,2016-12-02,15.0,15,0,2,2,1,1,4,1,2,5,0.0,133.33333333333334,133.33333333333334,133.33333333333334,333.3333333333333,0.0,0.13333333333333333,0.3333333333333333,2.5
1612.01349v1,2016,2016-12-02,14.0,14,1,1,2,1,1,3,1,2,4,71.42857142857143,71.42857142857143,142.85714285714286,142.85714285714286,285.7142857142857,0.5,0.14285714285714285,0.2857142857142857,2.0
1612.00520v2,2016,2016-12-02,7.0,7,0,1,1,1,0,2,0,1,2,0.0,142.85714285714286,142.85714285714286,142.85714285714286,285.7142857142857,0.0,0.14285714285714285,0.2857142857142857,2.0
1612.00503v1,2016,2016-12-01,3.0,3,0,0,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,333.3333333333333,0.0,0.0,0.3333333333333333,
1612.00497v1,2016,2016-12-01,7.0,7,0,0,0,1,1,1,2,2,3,0.0,0.0,0.0,285.7142857142857,428.57142857142856,0.0,0.2857142857142857,0.42857142857142855,1.5
1612.00388v1,2016,2016-12-01,7.0,9,0,0,0,1,1,5,1,2,6,0.0,0.0,0.0,285.7142857142857,857.1428571428571,0.0,0.2222222222222222,0.6666666666666666,3.0
1612.01408v1,2016,2016-12-01,16.0,16,1,1,2,1,2,2,2,3,4,62.5,62.5,125.0,187.5,250.0,0.5,0.1875,0.25,1.3333333333333333
1612.00129v1,2016,2016-12-01,19.0,19,0,1,1,3,2,4,3,5,7,0.0,52.63157894736842,52.63157894736842,263.1578947368421,368.4210526315789,0.0,0.2631578947368421,0.3684210526315789,1.4
1612.00083v2,2016,2016-12-01,10.0,10,0,0,0,2,2,2,1,4,3,0.0,0.0,0.0,400.0,300.0,0.0,0.4,0.3,0.75
1612.09357v2,2016,2016-12-30,12.0,13,0,0,0,1,1,6,1,2,7,0.0,0.0,0.0,166.66666666666666,583.3333333333334,0.0,0.15384615384615385,0.5384615384615384,3.5
1612.09162v1,2016,2016-12-29,8.0,8,0,0,0,0,0,4,1,0,5,0.0,0.0,0.0,0.0,625.0,0.0,0.0,0.625,
1612.08974v1,2016,2016-12-28,5.0,5,0,0,0,0,0,1,1,0,2,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.4,
1612.08709v4,2016,2016-12-27,13.0,13,0,0,0,2,2,3,3,4,6,0.0,0.0,0.0,307.69230769230774,461.53846153846155,0.0,0.3076923076923077,0.46153846153846156,1.5
1612.08224v1,2016,2016-12-24,18.0,18,1,0,1,3,3,5,2,6,7,55.55555555555555,0.0,55.55555555555555,333.3333333333333,388.8888888888889,1.0,0.3333333333333333,0.3888888888888889,1.1666666666666667
1612.08141v5,2016,2016-12-24,11.0,11,0,1,1,1,1,1,1,2,2,0.0,90.9090909090909,90.9090909090909,181.8181818181818,181.8181818181818,0.0,0.18181818181818182,0.18181818181818182,1.0
1612.07498v2,2016,2016-12-22,8.0,8,0,0,0,1,1,3,1,2,4,0.0,0.0,0.0,250.0,500.0,0.0,0.25,0.5,2.0
1612.07471v1,2016,2016-12-22,13.0,13,0,0,0,1,1,2,4,2,6,0.0,0.0,0.0,153.84615384615387,461.53846153846155,0.0,0.15384615384615385,0.46153846153846156,3.0
1612.07010v2,2016,2016-12-21,19.0,19,0,1,1,4,4,3,4,8,7,0.0,52.63157894736842,52.63157894736842,421.05263157894734,368.4210526315789,0.0,0.42105263157894735,0.3684210526315789,0.875
1612.07002v1,2016,2016-12-21,11.0,11,0,1,1,1,0,2,4,1,6,0.0,90.9090909090909,90.9090909090909,90.9090909090909,545.4545454545454,0.0,0.09090909090909091,0.5454545454545454,6.0
1612.06518v1,2016,2016-12-20,13.0,13,0,1,1,1,0,1,2,1,3,0.0,76.92307692307693,76.92307692307693,76.92307692307693,230.76923076923077,0.0,0.07692307692307693,0.23076923076923078,3.0
1612.06492v4,2016,2016-12-20,7.0,7,0,0,0,1,1,1,1,2,2,0.0,0.0,0.0,285.7142857142857,285.7142857142857,0.0,0.2857142857142857,0.2857142857142857,1.0
1612.05614v2,2016,2016-12-16,7.0,7,0,1,1,1,1,1,2,2,3,0.0,142.85714285714286,142.85714285714286,285.7142857142857,428.57142857142856,0.0,0.2857142857142857,0.42857142857142855,1.5
1612.05501v1,2016,2016-12-16,12.0,12,0,2,2,1,1,1,4,2,5,0.0,166.66666666666666,166.66666666666666,166.66666666666666,416.6666666666667,0.0,0.16666666666666666,0.4166666666666667,2.5
1612.05053v1,2016,2016-12-15,7.0,7,0,1,1,0,0,2,1,0,3,0.0,142.85714285714286,142.85714285714286,0.0,428.57142857142856,0.0,0.0,0.42857142857142855,
1612.04271v2,2016,2016-12-13,10.0,10,0,1,1,2,2,1,2,4,3,0.0,100.0,100.0,400.0,300.0,0.0,0.4,0.3,0.75
1612.04101v2,2016,2016-12-13,9.0,9,0,0,0,0,0,2,1,0,3,0.0,0.0,0.0,0.0,333.3333333333333,0.0,0.0,0.3333333333333333,
1612.04093v2,2016,2016-12-13,16.0,16,0,0,0,2,2,5,4,4,9,0.0,0.0,0.0,250.0,562.5,0.0,0.25,0.5625,2.25
1612.03930v2,2016,2016-12-12,12.0,12,1,1,2,2,2,3,1,4,4,83.33333333333333,83.33333333333333,166.66666666666666,333.3333333333333,333.3333333333333,0.5,0.3333333333333333,0.3333333333333333,1.0
1612.03461v1,2016,2016-12-11,9.0,10,0,0,0,1,1,1,3,2,4,0.0,0.0,0.0,222.2222222222222,444.4444444444444,0.0,0.2,0.4,2.0
1612.03319v3,2016,2016-12-10,3.0,3,0,0,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,333.3333333333333,0.0,0.0,0.3333333333333333,
1612.03301v2,2016,2016-12-10,2.0,2,0,0,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.5,
1612.03233v2,2016,2016-12-10,18.0,18,1,0,1,5,5,4,2,10,6,55.55555555555555,0.0,55.55555555555555,555.5555555555555,333.3333333333333,1.0,0.5555555555555556,0.3333333333333333,0.6
1612.03054v4,2016,2016-12-09,7.0,7,0,0,0,0,0,3,1,0,4,0.0,0.0,0.0,0.0,571.4285714285714,0.0,0.0,0.5714285714285714,
1612.02358v2,2016,2016-12-07,15.0,15,1,0,1,3,3,2,4,6,6,66.66666666666667,0.0,66.66666666666667,400.0,400.0,1.0,0.4,0.4,1.0
1612.02357v1,2016,2016-12-07,14.0,14,0,0,0,2,2,4,1,4,5,0.0,0.0,0.0,285.7142857142857,357.14285714285717,0.0,0.2857142857142857,0.35714285714285715,1.25
1612.01930v2,2016,2016-12-06,7.0,7,1,0,1,1,1,0,3,2,3,142.85714285714286,0.0,142.85714285714286,285.7142857142857,428.57142857142856,1.0,0.2857142857142857,0.42857142857142855,1.5
1612.01907v2,2016,2016-12-06,8.0,8,0,0,0,1,1,1,3,2,4,0.0,0.0,0.0,250.0,500.0,0.0,0.25,0.5,2.0
1612.01872v2,2016,2016-12-06,9.0,10,0,0,0,2,2,4,1,4,5,0.0,0.0,0.0,444.4444444444444,555.5555555555555,0.0,0.4,0.5,1.25
1612.01801v2,2016,2016-12-06,12.0,12,0,0,0,3,3,5,0,6,5,0.0,0.0,0.0,500.0,416.6666666666667,0.0,0.5,0.4166666666666667,0.8333333333333334
1612.00951v1,2016,2016-12-03,7.0,7,1,0,1,1,2,1,1,3,2,142.85714285714286,0.0,142.85714285714286,428.57142857142856,285.7142857142857,1.0,0.42857142857142855,0.2857142857142857,0.6666666666666666
1612.00807v1,2016,2016-12-02,9.0,10,0,0,0,0,0,1,2,0,3,0.0,0.0,0.0,0.0,333.3333333333333,0.0,0.0,0.3,
1612.00762v1,2016,2016-12-01,2.0,2,0,0,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.5,
1701.00029v1,2016,2016-12-30,11.0,11,0,0,0,2,2,3,0,4,3,0.0,0.0,0.0,363.6363636363636,272.7272727272727,0.0,0.36363636363636365,0.2727272727272727,0.75
1612.09585v1,2016,2016-12-30,8.0,8,0,0,0,1,1,1,3,2,4,0.0,0.0,0.0,250.0,500.0,0.0,0.25,0.5,2.0
1612.09474v4,2016,2016-12-30,8.0,8,0,1,1,1,1,2,2,2,4,0.0,125.0,125.0,250.0,500.0,0.0,0.25,0.5,2.0
1612.09413v3,2016,2016-12-30,8.0,8,0,0,0,0,0,4,0,0,4,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.5,
1612.09207v3,2016,2016-12-29,7.0,7,0,0,0,1,1,3,1,2,4,0.0,0.0,0.0,285.7142857142857,571.4285714285714,0.0,0.2857142857142857,0.5714285714285714,2.0
1612.09121v2,2016,2016-12-29,10.0,10,0,0,0,2,2,3,2,4,5,0.0,0.0,0.0,400.0,500.0,0.0,0.4,0.5,1.25
1612.08776v3,2016,2016-12-28,5.0,5,0,1,1,1,1,0,0,2,0,0.0,200.0,200.0,400.0,0.0,0.0,0.4,0.0,0.0
1612.08549v2,2016,2016-12-27,15.0,15,1,0,1,2,2,2,2,4,4,66.66666666666667,0.0,66.66666666666667,266.6666666666667,266.6666666666667,1.0,0.26666666666666666,0.26666666666666666,1.0
1612.08490v2,2016,2016-12-27,5.0,5,0,0,0,0,0,2,1,0,3,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.6,
1612.08488v1,2016,2016-12-27,13.0,14,0,0,0,1,1,5,3,2,8,0.0,0.0,0.0,153.84615384615387,615.3846153846155,0.0,0.14285714285714285,0.5714285714285714,4.0
1612.08468v2,2016,2016-12-27,12.0,12,0,1,1,2,2,1,2,4,3,0.0,83.33333333333333,83.33333333333333,333.3333333333333,250.0,0.0,0.3333333333333333,0.25,0.75
1612.08365v4,2016,2016-12-26,9.0,9,0,0,0,1,1,3,1,2,4,0.0,0.0,0.0,222.2222222222222,444.4444444444444,0.0,0.2222222222222222,0.4444444444444444,2.0
1612.08321v3,2016,2016-12-26,7.0,7,0,0,0,1,1,3,1,2,4,0.0,0.0,0.0,285.7142857142857,571.4285714285714,0.0,0.2857142857142857,0.5714285714285714,2.0
1612.08288v4,2016,2016-12-25,6.0,6,0,0,0,1,1,3,0,2,3,0.0,0.0,0.0,333.3333333333333,500.0,0.0,0.3333333333333333,0.5,1.5
1612.08287v1,2016,2016-12-25,7.0,7,0,0,0,1,1,1,3,2,4,0.0,0.0,0.0,285.7142857142857,571.4285714285714,0.0,0.2857142857142857,0.5714285714285714,2.0
1612.08246v2,2016,2016-12-25,10.0,10,0,0,0,1,1,4,2,2,6,0.0,0.0,0.0,200.0,600.0,0.0,0.2,0.6,3.0
1612.08114v2,2016,2016-12-23,14.0,15,1,0,1,2,2,4,3,4,7,71.42857142857143,0.0,71.42857142857143,285.7142857142857,500.0,1.0,0.26666666666666666,0.4666666666666667,1.75
1612.08099v1,2016,2016-12-23,15.0,15,0,0,0,3,3,2,2,6,4,0.0,0.0,0.0,400.0,266.6666666666667,0.0,0.4,0.26666666666666666,0.6666666666666666
1612.07971v1,2016,2016-12-23,5.0,5,0,0,0,0,0,2,0,0,2,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.4,
1612.07867v1,2016,2016-12-23,14.0,14,1,1,2,3,2,2,1,5,3,71.42857142857143,71.42857142857143,142.85714285714286,357.14285714285717,214.28571428571428,0.5,0.35714285714285715,0.21428571428571427,0.6
1612.07811v2,2016,2016-12-22,9.0,9,0,0,0,2,1,1,2,3,3,0.0,0.0,0.0,333.3333333333333,333.3333333333333,0.0,0.3333333333333333,0.3333333333333333,1.0
1612.07561v1,2016,2016-12-22,7.0,7,0,0,0,1,1,4,0,2,4,0.0,0.0,0.0,285.7142857142857,571.4285714285714,0.0,0.2857142857142857,0.5714285714285714,2.0
1612.07497v2,2016,2016-12-22,10.0,10,0,0,0,2,1,2,2,3,4,0.0,0.0,0.0,300.0,400.0,0.0,0.3,0.4,1.3333333333333333
1612.07463v1,2016,2016-12-22,14.0,14,0,1,1,2,2,3,0,4,3,0.0,71.42857142857143,71.42857142857143,285.7142857142857,214.28571428571428,0.0,0.2857142857142857,0.21428571428571427,0.75
1612.07222v1,2016,2016-12-21,10.0,10,0,0,0,2,1,3,1,3,4,0.0,0.0,0.0,300.0,400.0,0.0,0.3,0.4,1.3333333333333333
1612.07216v3,2016,2016-12-21,3.0,3,0,1,1,0,0,1,0,0,1,0.0,333.3333333333333,333.3333333333333,0.0,333.3333333333333,0.0,0.0,0.3333333333333333,
1612.07072v1,2016,2016-12-21,13.0,13,0,0,0,1,1,1,3,2,4,0.0,0.0,0.0,153.84615384615387,307.69230769230774,0.0,0.15384615384615385,0.3076923076923077,2.0
1612.06968v1,2016,2016-12-21,6.0,6,0,0,0,2,2,0,1,4,1,0.0,0.0,0.0,666.6666666666666,166.66666666666666,0.0,0.6666666666666666,0.16666666666666666,0.25
1612.06928v4,2016,2016-12-21,12.0,12,0,0,0,1,1,4,1,2,5,0.0,0.0,0.0,166.66666666666666,416.6666666666667,0.0,0.16666666666666666,0.4166666666666667,2.5
1612.07190v4,2016,2016-12-20,7.0,7,0,0,0,2,2,2,0,4,2,0.0,0.0,0.0,571.4285714285714,285.7142857142857,0.0,0.5714285714285714,0.2857142857142857,0.5
1612.06850v2,2016,2016-12-20,5.0,5,0,1,1,0,0,1,0,0,1,0.0,200.0,200.0,0.0,200.0,0.0,0.0,0.2,
1612.06601v1,2016,2016-12-20,13.0,13,0,0,0,3,3,2,1,6,3,0.0,0.0,0.0,461.53846153846155,230.76923076923077,0.0,0.46153846153846156,0.23076923076923078,0.5
1612.06547v1,2016,2016-12-20,8.0,8,0,1,1,0,0,0,2,0,2,0.0,125.0,125.0,0.0,250.0,0.0,0.0,0.25,
1612.06404v2,2016,2016-12-19,13.0,13,0,0,0,2,2,2,4,4,6,0.0,0.0,0.0,307.69230769230774,461.53846153846155,0.0,0.3076923076923077,0.46153846153846156,1.5
1612.06304v1,2016,2016-12-19,4.0,4,0,0,0,0,0,2,1,0,3,0.0,0.0,0.0,0.0,750.0,0.0,0.0,0.75,
1612.06303v4,2016,2016-12-19,8.0,8,0,0,0,1,1,2,3,2,5,0.0,0.0,0.0,250.0,625.0,0.0,0.25,0.625,2.5
1612.06198v4,2016,2016-12-19,11.0,11,0,1,1,3,3,3,0,6,3,0.0,90.9090909090909,90.9090909090909,545.4545454545454,272.7272727272727,0.0,0.5454545454545454,0.2727272727272727,0.5
1612.06146v1,2016,2016-12-19,14.0,14,0,1,1,1,1,1,6,2,7,0.0,71.42857142857143,71.42857142857143,142.85714285714286,500.0,0.0,0.14285714285714285,0.5,3.5
1612.06131v1,2016,2016-12-19,7.0,7,0,0,0,1,1,1,3,2,4,0.0,0.0,0.0,285.7142857142857,571.4285714285714,0.0,0.2857142857142857,0.5714285714285714,2.0
1612.06127v3,2016,2016-12-19,7.0,7,0,1,1,1,1,1,1,2,2,0.0,142.85714285714286,142.85714285714286,285.7142857142857,285.7142857142857,0.0,0.2857142857142857,0.2857142857142857,1.0
1612.06118v3,2016,2016-12-19,10.0,10,0,0,0,3,3,0,3,6,3,0.0,0.0,0.0,600.0,300.0,0.0,0.6,0.3,0.5
1612.06045v3,2016,2016-12-19,4.0,4,0,0,0,0,0,3,0,0,3,0.0,0.0,0.0,0.0,750.0,0.0,0.0,0.75,
1612.06040v4,2016,2016-12-19,13.0,13,0,0,0,2,2,1,2,4,3,0.0,0.0,0.0,307.69230769230774,230.76923076923077,0.0,0.3076923076923077,0.23076923076923078,0.75
1612.06029v1,2016,2016-12-19,7.0,7,0,0,0,2,2,1,1,4,2,0.0,0.0,0.0,571.4285714285714,285.7142857142857,0.0,0.5714285714285714,0.2857142857142857,0.5
