feature,family,intervention_date,target_year,n_months,n_pre_months,n_target_year_months,pre_mean,target_year_observed_mean,target_year_counterfactual_mean,pre_sd,pre_slope_per_month,pre_slope_per_year,first_post_year_excess,first_post_year_excess_se,first_post_year_excess_ci_low,first_post_year_excess_ci_high,standardized_first_post_year_excess,standardized_first_post_year_excess_se,standardized_first_post_year_excess_ci_low,standardized_first_post_year_excess_ci_high,first_post_year_excess_p,r_squared,model,hac_lags,first_post_year_excess_q
verb_delve_per_1k_words,verbs,2022-11-30,2023,107,95,12,0.0030983878305149,0.0,0.0005618118280178108,0.022563229263724862,-4.2027442455917515e-05,-0.0005043293094710102,-0.000561811828017904,0.0035084815258627604,-0.007438435618708914,0.006314811962673106,-0.024899442426937295,0.15549554032601984,-0.3296707014659362,0.2798718166120616,0.8727789655856331,0.004019654636550296,pretrend_plus_first_post_year_indicator_wls_hac,6,1.0
adjective_potential_per_1k_words,adjectives,2022-11-30,2023,107,95,12,0.1706255154610555,0.22032248061810342,0.21687389144210836,0.17133052658621195,0.0009427998842040077,0.011313598610448092,0.003448589175993326,0.03925571196989858,-0.0734926062850079,0.08038978463699453,0.02012828212640803,0.2291226948990054,-0.42895219987564265,0.46920876412845863,0.9299964057155997,0.026568144091017598,pretrend_plus_first_post_year_indicator_wls_hac,6,1.0
adjective_intricate_per_1k_words,adjectives,2022-11-30,2023,107,95,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,,pretrend_plus_first_post_year_indicator_wls_hac,6,1.0
causal_marker_accordingly_per_1k_words,causal_markers,2022-11-30,2023,107,95,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,,pretrend_plus_first_post_year_indicator_wls_hac,6,1.0
causal_marker_consequently_per_1k_words,causal_markers,2022-11-30,2023,107,95,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,,pretrend_plus_first_post_year_indicator_wls_hac,6,1.0
causal_marker_hence_per_1k_words,causal_markers,2022-11-30,2023,107,95,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,,pretrend_plus_first_post_year_indicator_wls_hac,6,1.0
causal_marker_thus_per_1k_words,causal_markers,2022-11-30,2023,107,95,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,,pretrend_plus_first_post_year_indicator_wls_hac,6,1.0
contrast_marker_alternatively_per_1k_words,contrast_markers,2022-11-30,2023,107,95,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,,pretrend_plus_first_post_year_indicator_wls_hac,6,1.0
contrast_marker_conversely_per_1k_words,contrast_markers,2022-11-30,2023,107,95,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,,pretrend_plus_first_post_year_indicator_wls_hac,6,1.0
contrast_marker_however_per_1k_words,contrast_markers,2022-11-30,2023,107,95,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,,pretrend_plus_first_post_year_indicator_wls_hac,6,1.0
