feature,family,intervention_date,target_year,n_months,n_pre_months,n_target_year_months,pre_mean,target_year_observed_mean,target_year_counterfactual_mean,pre_sd,pre_slope_per_month,pre_slope_per_year,first_post_year_excess,first_post_year_excess_se,first_post_year_excess_ci_low,first_post_year_excess_ci_high,standardized_first_post_year_excess,standardized_first_post_year_excess_se,standardized_first_post_year_excess_ci_low,standardized_first_post_year_excess_ci_high,first_post_year_excess_p,r_squared,model,hac_lags,first_post_year_excess_q
word_notably_per_1k_words,marker_words,2022-11-30,2023,107,95,12,0.040005848343124234,0.09700697244384814,0.06629848100380974,0.023133478791097874,0.00048102667836737146,0.0057723201404084575,0.03070849144003839,0.0174153901825359,-0.0034256733177319733,0.06484265619780875,1.3274480555797556,0.7528219313576657,-0.14808292988126914,2.8029790410407807,0.07785054482429353,0.27171224755714674,strict_pretrend_counterfactual_wls_hac,6,0.12445140844746425
word_across_per_1k_words,marker_words,2022-11-30,2023,107,95,12,0.5182045656365064,0.7733840252499581,0.6856607330001445,0.11362196370239248,0.002967334384244757,0.03560801261093709,0.08772329224981354,0.05059827634020488,-0.011449329376988032,0.1868959138766151,0.7720628071486709,0.44532126264544974,-0.10076686763641059,1.6448924819337525,0.08296760563164284,0.4737854942126096,strict_pretrend_counterfactual_wls_hac,6,0.12445140844746425
emphasis_marker_importantly_per_1k_words,emphasis_markers,2022-11-30,2023,107,95,12,0.057277062051763486,0.07798460577028998,0.06097450671498862,0.025633615523347354,8.603246965724005e-05,0.0010323896358868806,0.01701009905530135,0.008926142215524215,-0.0004851396871261085,0.03450533779772881,0.6635856358151422,0.34822018015344713,-0.018925917285614213,1.3460971889158986,0.05669568652444844,0.008011966787976887,strict_pretrend_counterfactual_wls_hac,6,0.12975090804048922
emphasis_marker_notably_per_1k_words,emphasis_markers,2022-11-30,2023,107,95,12,0.040005848343124234,0.09700697244384814,0.06629848100380974,0.023133478791097874,0.00048102667836737146,0.0057723201404084575,0.03070849144003839,0.0174153901825359,-0.0034256733177319733,0.06484265619780875,1.3274480555797556,0.7528219313576657,-0.14808292988126914,2.8029790410407807,0.07785054482429353,0.27171224755714674,strict_pretrend_counterfactual_wls_hac,6,0.12975090804048922
word_insight_per_1k_words,marker_words,2022-11-30,2023,107,95,12,0.24159593276046853,0.3287145378005331,0.28385391113720854,0.06093201484391855,0.0007151430499016178,0.008581716598819414,0.04486062666332451,0.027673899024200976,-0.009380215424109405,0.09910146875075843,0.7362406573660499,0.45417666057965633,-0.1539455973700764,1.6264269121021764,0.10500805774515724,0.09085842208165629,strict_pretrend_counterfactual_wls_hac,6,0.14001074366020966
word_realm_per_1k_words,marker_words,2022-11-30,2023,107,95,12,0.006095774818417737,0.017504029546941715,0.006465274998609144,0.007217329353276063,4.4752439905686755e-06,5.3702927886824106e-05,0.011038754548332572,0.0074118255211305,-0.003488423473083209,0.025565932569748352,1.52947912004624,1.0269484955354231,-0.483339931203189,3.5422981712956694,0.13639692474108156,0.00025243779986017234,strict_pretrend_counterfactual_wls_hac,6,0.16367630968929786
clause_depth,syntax,2022-11-30,2023,107,95,12,11.472332768746167,11.590685772773798,11.533489299693702,0.11259828339395858,0.0014643386019550474,0.01757206322346057,0.0571964730800961,0.037051656834072695,-0.015424774314686383,0.12981772047487858,0.5079693167255244,0.3290605834943012,-0.13698942692330596,1.1529280603743546,0.12266213557445077,0.11111198041464965,strict_pretrend_counterfactual_wls_hac,6,0.2686911333360381
clause_depth_std,syntax,2022-11-30,2023,107,95,12,2.240490646446835,2.24968396749541,2.2261412772997438,0.04294721357048017,-0.00011641811160991063,-0.0013970173393189275,0.023542690195666616,0.0157246544384363,-0.00727763250366853,0.05436301289500176,0.5481773609603562,0.3661391073167239,-0.16945528938042262,1.265810011301135,0.13434556666801906,0.00518028142277438,strict_pretrend_counterfactual_wls_hac,6,0.2686911333360381
sentence_depth_std,syntax,2022-11-30,2023,107,95,12,2.240490646446835,2.24968396749541,2.2261412772997438,0.04294721357048017,-0.00011641811160991063,-0.0013970173393189275,0.023542690195666616,0.0157246544384363,-0.00727763250366853,0.05436301289500176,0.5481773609603562,0.3661391073167239,-0.16945528938042262,1.265810011301135,0.13434556666801906,0.00518028142277438,strict_pretrend_counterfactual_wls_hac,6,0.2686911333360381
list_of_three_per_1k_words,syntax,2022-11-30,2023,107,95,12,2.738158218963683,2.842272554492957,2.7644218628742108,0.22590222213017533,0.00020343578408320209,0.002441229408998425,0.07785069161874522,0.056585486977760106,-0.033056862857664585,0.188758246095155,0.3446211855936682,0.25048663286345596,-0.14633261481870544,0.8355749860060419,0.1688814892654887,0.0005868445135353006,strict_pretrend_counterfactual_wls_hac,6,0.2814691487758145
summary_marker_overall_per_1k_words,summary_markers,2022-11-30,2023,107,95,12,0.16106080512644547,0.17710546578571212,0.19267663592180667,0.04737391782471453,0.0005116752518595806,0.006140103022314967,-0.015571170136094586,0.013347061530900354,-0.04173141073665928,0.010589070464470107,-0.32868656110960814,0.28173860520223465,-0.8808942273059881,0.22352110508677178,0.24335716675920882,0.093018697979934,strict_pretrend_counterfactual_wls_hac,6,0.304196458449011
coordination_per_sentence_std,syntax,2022-11-30,2023,107,95,12,0.758524343879295,0.7684678727748159,0.7733347279541208,0.01828201347387771,0.00029761172814450816,0.003571340737734098,-0.004866855179305106,0.004097218403507699,-0.012897403250180198,0.0031636928915699846,-0.26621002037106695,0.2241119890520821,-0.7054695189131479,0.173049478171014,0.23489498328960623,0.19689578025167753,strict_pretrend_counterfactual_wls_hac,6,0.33556426184229465
avg_words_per_sentence,syntax,2022-11-30,2023,107,95,12,24.381195753633015,24.70945744005027,24.77512119896801,0.3149583288700517,0.007570947337548102,0.09085136805057722,-0.06566375891774158,0.0689822408999532,-0.20086895108164982,0.06954143324616667,-0.20848395771376382,0.21902021498347007,-0.637763579081365,0.2207956636538375,0.341150906743393,0.41599268450904714,strict_pretrend_counterfactual_wls_hac,6,0.42643863342924127
emphasis_marker_remarkably_per_1k_words,emphasis_markers,2022-11-30,2023,107,95,12,0.02607717859326607,0.032010652428242345,0.0298394844132718,0.01613008105354893,6.969526166938432e-05,0.0008363431400326118,0.002171168014970543,0.004277059547906293,-0.006211868698925791,0.010554204728866878,0.13460366428182602,0.26516044982707987,-0.3851108173792505,0.6543181459429026,0.6117121462364433,0.012173016482660115,strict_pretrend_counterfactual_wls_hac,6,0.6209764837900091
emphasis_marker_crucially_per_1k_words,emphasis_markers,2022-11-30,2023,107,95,12,0.02098314416435337,0.02989199788112726,0.027543809928486755,0.014578161470155344,0.00010465258347408651,0.001255831001689038,0.0023481879526405106,0.004748928588850257,-0.006959712081505994,0.011656087986787016,0.16107572669213194,0.32575634441780216,-0.47740670836676025,0.7995581617510242,0.6209764837900091,0.034080909334662124,strict_pretrend_counterfactual_wls_hac,6,0.6209764837900091
dependency_length_std,syntax,2022-11-30,2023,107,95,12,0.648800364642329,0.6506637941824921,0.6531067274045822,0.013544012853993054,0.00010639446291172945,0.0012767335549407535,-0.0024429332220902065,0.004610022148575281,-0.011478576633297757,0.006592710189117343,-0.18036997221026554,0.34037343276857207,-0.8475019004366668,0.48676195601613564,0.5961688599571048,0.03659901247219821,strict_pretrend_counterfactual_wls_hac,6,0.6624098443967831
summary_marker_collectively_per_1k_words,summary_markers,2022-11-30,2023,107,95,12,0.00961932348605797,0.011374889403723679,0.010316150167039214,0.00878557347428413,9.138861450792755e-06,0.00010966633740951307,0.0010587392366844615,0.0025277512463852945,-0.0038956532062307155,0.006013131679599638,0.12050883642182847,0.28771613529659334,-0.4434147887594944,0.6844324616031514,0.6753284706621907,0.0006504411104873986,strict_pretrend_counterfactual_wls_hac,6,0.6753284706621907
contrast_markers_total_per_1k_words,discourse_marker_totals,2022-11-30,2023,107,95,12,1.3205133124207207,1.555825116821112,1.599367207876557,0.19174701152078222,0.004331858970036153,0.051982307640433836,-0.0435420910554449,0.0734023055130287,-0.18741060986098115,0.10032642775009135,-0.22708093706443844,0.38280808097534863,-0.9773847757761217,0.5232229016472448,0.5530487400231469,0.32104231741717915,strict_pretrend_counterfactual_wls_hac,6,0.6913109250289335
